"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"18624985832","","","2010-07-15 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ordered Droid X from Verizon! Buying process was a pain. 1st couldn't use prepaid My Verizon account to order: said request was forbidden…","","","",""
"18625074810","","","2010-07-15 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","…then when ordering Droid X, the shopping cart lightbox would get positioned below viewport so had to use Firebug to move it into view!","","","",""
"18625444357","","","2010-07-15 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","On Droid X w/ 450mins but unlimited data, I'll likely use Google Voice for all texting and w/ Skype Mobile for all voice. Droid Does™! ;-)","","","",""
"18625868601","18625118254","7282782","2010-07-15 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@paltman I've been missing coffee in the morning. I think I'll have to start going to the nearest place and getting a cup in morning routine","","","",""
"18633345511","","","2010-07-15 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Droid X: “Your order has been processed and will be shipped based on inventory availability and shipping method.” Should arrive tomorrow!","","","",""
"18634191616","","","2010-07-15 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @beresheit: I hope this spreads - It's official: Software will be unpatentable in NZ: http://bit.ly/csGgia","18608051954","159192843","2010-07-15 14:55:41 +0000",""
"18638150721","18637668500","11762442","2010-07-15 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mrleroylee No I didn't, but I did Google a promo code so got an additional 10% off the total! Plus instant $100 rebate & overnight shipping","","","",""
"18640663068","18640023493","11762442","2010-07-15 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mrleroylee Yeah, I heard the same about the “eFuse”. Discouraging, but I won't likely want to hack it anyway. Fewer mods the better IMHO.","","","",""
"18525273499","","","2010-07-14 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","(8*60+41)/60/1.1 = 7.89 minute mile (running)","","","",""
"18532282299","","","2010-07-14 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shortgoliath uh, helloooo!!! Where is PNW in that graph?!","","","",""
"18533659481","","","2010-07-14 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @dalmaer: I can't wait to merge my gmail and my google apps for domain accounts http://tnw.to/16XjZ","18524436966","4216361","2010-07-14 14:45:15 +0000",""
"18536198840","18535765502","8419342","2010-07-14 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@natevw What are your recommendations for getting up to speed on Couch?","","","",""
"18538285891","","","2010-07-14 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Installing @ActiveState Komodo Edit 6.0 Beta 2. Excited for HTML5 & CSS3 support, as well as Python 3. http://bit.ly/cSnWo5","","","",""
"18542715983","18542592053","15936705","2010-07-14 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@eykd Luke, I *am* your father.","","","",""
"18546371572","","7282782","2010-07-14 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@paltman @jtauber You guys can be my heroes, babies. // (Uh, noun of direct address there was for the sake of faithfully quoting the lyric)","","","",""
"18557298014","","","2010-07-14 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#1 item on my Komodo wishlist for @ActiveState: realtime collaborative editing, i.e. remote pair programming: http://is.gd/dsgCP","","","",""
"18557576304","","","2010-07-14 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The @OldSpice YouTube video @-replies are the Strong Bad Emails of social media marketing. #homestarrunner #oldspice #socialmedia","","","",""
"18415707168","","14519514","2010-07-13 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@johndyer I'm thinking of starting a blog and calling it “Do Eat The Vegetables”. What do you think? ;-)","","","",""
"18449975124","","","2010-07-13 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Google's conversion calculator needs to support timezones, e.g. “11am EDT in PDT” or “10pm PST in CST”","","","",""
"18456542180","","","2010-07-13 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Just decided to spell ‘facet’ as ‘façet’.","","","",""
"18459535559","","","2010-07-13 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Observe: “meet and greet” vs. “meat and great”","","","",""
"18461057397","","","2010-07-13 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shortgoliath “Observation, still the key in the Inductive Bible Study Method!”","","","",""
"18363036780","","","2010-07-12 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Finally! Thank you HTML5! &lt;a id=""2""&gt;Numeric ID!&lt;/a&gt; &lt;a id=""♥""&gt;Unicode ID!&lt;/a&gt; http://mathiasbynens.be/notes/html5-id-class (thx @dalmaer)","","","",""
"18365578752","","","2010-07-12 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @google: Did you miss the news? Rich text signatures now on Gmail. http://bit.ly/cc8EPf","18342583292","20536157","2010-07-12 09:35:00 +0000",""
"18365658123","18355795447","14519514","2010-07-12 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@johndyer Indeed! Even more so, to be able to use completely-numeric IDs w/o having to prefix an extraneous [a-z] char. Valid for XHTML5?","","","",""
"18370150028","18365294089","532923","2010-07-12 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mathias Fascinating. So this is a direct violation of the XML spec, correct? I suppose doesn't matter since DTD isn't used (so no ID type).","","","",""
"18370754025","","","2010-07-12 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @mathias: Web application to resize your browser window: http://resizemybrowser.com/","18302144089","532923","2010-07-11 21:05:02 +0000",""
"18370981506","","","2010-07-12 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shortgoliath Another @openscriptures hack-fest next Saturday plus family dinner?","","","",""
"18371159001","","1583811","2010-07-12 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jtauber When are you flying in and out of PDX for OSCON? Thinking of when you, @shortgoliath and I could get together. @openscriptures","","","",""
"18376367910","18373498761","532923","2010-07-12 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mathias So it's “well-formed” XML, but I bet it would be flagged as “invalid XML” according to the schema if there is one :-\","","","",""
"18392588312","18379917774","15936705","2010-07-12 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@eykd But in HTML5, aren't both the HTML and XHTML serializations equally esteemed? E.g. http://is.gd/dpFeL http://is.gd/dpFfl","","","",""
"18296489733","18246075277","15102110","2010-07-11 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@HenrikJoreteg Too bad you can't assign issues to project members :-( #github","","","",""
"18211670124","18208432432","20826421","2010-07-10 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@wavded The latter is more readable and I think is definitely preferred, except maybe 1st inside a condition: if(mycondition && myaction())","","","",""
"18180055221","","","2010-07-10 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @jag3773: @westonruter I just tagged a Microsoft Facebook ad as ""Misleading"" because it talked about showcasing ""emerging technology.""","18171729102","45670990","2010-07-10 04:13:12 +0000",""
"18073505942","","","2010-07-09 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Why hello, crossed-out lower-case M!  ₥  http://en.wikipedia.org/wiki/Template:USRegions","","","",""
"18073856333","","","2010-07-09 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Wow, so ‘₥’ is a currency symbol pronounced “mill”. Obvious now that I look at it: ₥ = ¢/10 http://bit.ly/aZ0Axp","","","",""
"18139108879","","","2010-07-09 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @filamentgroup: It would be nice if the HTML5 input types implemented the controls attr like &lt;video&gt; does, so you could opt-in  ...","18122635995","17868497","2010-07-09 14:35:35 +0000",""
"18149681042","","","2010-07-09 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Registered to attend Larry Wall's “State of the Onion Address” at @OSCON http://www.oscon.com/oscon2010/public/schedule/detail/14339 #perl","","","",""
"18152535440","18129103588","15936705","2010-07-09 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@eykd I can't wait to read it! Thanks!","","","",""
"18048603086","18037330599","15936705","2010-07-08 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@eykd What are your thoughts on the URI space proposed for @openscriptures? Specifically, querying “surrogate” and “parallel” passages.","","","",""
"18049076838","18037330599","15936705","2010-07-08 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@eykd By “surrogate” I'm referring to looking up a passage in one work using the ref system of another: http://is.gd/dkeOZ We need elegance!","","","",""
"18052479711","","","2010-07-08 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","From now on when a recruiter contacts me about an opportunity and I decline, I shall add: “And no, I don't know of anyone else interested.”","","","",""
"18070033271","18068203781","8419342","2010-07-08 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@natevw Did you move into the Tri-Cities for @andyet? No longer in Outlook, WA?","","","",""
"17964889209","","","2010-07-07 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I ♥ IRC","","","",""
"17965306970","17947287582","14519514","2010-07-07 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@johndyer Join us on #openscriptures IRC! :-)","","","",""
"17967011904","17966748943","7282782","2010-07-07 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@paltman Is that “Linguistics for Non-Linguists”? Looking forward to hearing your gleanings!","","","",""
"17967325176","17967133162","7282782","2010-07-07 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@paltman Numerous times I've wished that Twitter had Gmail's “Undo Send” lab feature! A very nice feature of Google Buzz.","","","",""
"17968565722","","","2010-07-07 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Just flagged a Facebook sponsored page for “Microsoft Open Source Interoperability” as OFFENSIVE… that option seemed to fit best.","","","",""
"17971656943","17970836957","14519514","2010-07-07 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@johndyer We're there right now! All day, every day :-)","","","",""
"17976183102","","","2010-07-07 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JavaScript is my heart language; my Bible says “alert” instead of “behold” ;-)","","","",""
"17983611321","17983103382","1583811","2010-07-07 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jtauber Purity of character semantics FTW. #unicode","","","",""
"17826832065","","","2010-07-06 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shortgoliath That was one big baby! ;-)","","","",""
"17876745602","17876458391","1583811","2010-07-06 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jtauber So you're saying it will be awhile before I get responses to ~1000 emails? ;-)","","","",""
"17877447000","17876834885","1583811","2010-07-06 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jtauber Ok, prepare for inbox 1009 ;-)","","","",""
"17878159547","17877831243","15936705","2010-07-06 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@eykd Good man! It'd be niceto bike to work again! Now working from home, I can't bike commute :-( But I did bike to church on Sunday.","","","",""
"17884551000","","","2010-07-06 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @openscriptures: New tentative schedule for Open Scriptures Meetup: Monday, Sept. 6th, day before DjangoCon, and then sprints on Frid ...","17884217095","22411269","2010-07-06 17:48:10 +0000",""
"17884689059","","","2010-07-06 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Just removed the “Home” button from my Firefox toolbar. I can't remember the last time that I used it.","","","",""
"17886073891","17885991398","15102110","2010-07-06 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@HenrikJoreteg +1 CSS Transitions & Animations FTW","","","",""
"17898210845","17897829093","1583811","2010-07-06 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jtauber I wish :-) Not yet. But you will be in a couple weeks! ;-)","","","",""
"17904294464","","","2010-07-06 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If we have “in a minute”, “in a couple minutes”, and “in a few minutes”, let's also start using “in a several minutes”!","","","",""
"17753548980","","","2010-07-05 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shortgoliath Want to come over to my place tomorrow after lunch at 1pm to hang out and hack on @openscriptures?","","","",""
"17800815899","17763283240","1583811","2010-07-05 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jtauber Your search query: “Twilight: New Mooon”","","","",""
"17820715757","","","2010-07-05 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chatting about @openscriptures with @shortgoliath","","","",""
"17821706154","","7282782","2010-07-05 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@paltman is a samurai and a gentleman","","","",""
"17823466486","","","2010-07-05 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @openscriptures: .@paltman: “nothing like hacking on code with pals […] and hacking on code that has a higher purpose” // Yes!","17823439966","22411269","2010-07-05 23:04:58 +0000",""
"17825984057","","","2010-07-05 00:00:00 +0000","<a href=""http://twitpic.com"" rel=""nofollow"">Twitpic</a>","Now I can type with both hands and hold the baby at the same time! Time to hack! http://twitpic.com/22sdt3","","","",""
"17826227985","","","2010-07-05 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Found out that @shortgoliath is cooler than he seems in his avatar… ;-) And he's not short either.","","","",""
"17743560914","17718881397","7282782","2010-07-04 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@paltman And yet Jesus, our Creator, gave up his rights to seek and save the lost, and said we would be persecuted as we follow him.","","","",""
"17743695592","17718881397","7282782","2010-07-04 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@paltman Jesus is the truth and “the truth will set you free.” Jesus is life, liberty, and joy but through sacrifice by loving him & others.","","","",""
"17743859686","17718881397","7282782","2010-07-04 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@paltman And I know you agree in these things :-) We will all be truly be free when Jesus returns and reigns, and we see him face to face.","","","",""
"17744533689","","","2010-07-04 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jesus is life, liberty, and the pursuit of happiness! http://esv.to/Jn14.6;Jn8.32;Jn10.10;Jn15.11","","","",""
"17744917955","","","2010-07-04 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","As American Christians, we should not be asserting our God-given rights but rather give them up for others just as Jesus did.","","","",""
"17611336573","17611235147","6798592","2010-07-03 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@cowboy haha. One :-) by @paltman: “that'd be a short blog post! :)”","","","",""
"17611773191","","1583811","2010-07-03 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jtauber @paltman @shortgoliath I guess I should get a grayscale avatar.","","","",""
"17613555218","","","2010-07-03 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shortgoliath Do you know of any other Multnomah grads who have the same Bible+tech interests as we do? @openscriptures","","","",""
"17587761357","","","2010-07-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Totally forgot this is a 3-day weekend! Since 4th of July is on Sunday, Independence Day work holiday is observed on Monday. What to do?","","","",""
"17589611761","","","2010-07-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shortgoliath How about an @openscriptures hackathon/sprint on Monday? I think coffee and pizza will be in order. #python #django","","","",""
"17591205005","17590237951","1583811","2010-07-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jtauber Wait, are you going to be in Portland already? That would be awesome! But OSCON isn't for a couple more weeks. Or'd you be virtual?","","","",""
"17596964027","17596142804","18168619","2010-07-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mwtalbert Amen! Encryption please! Even passing around a TrueCrypt volume would good.","","","",""
"17599401226","","","2010-07-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Someone should write “PHP: The Good Parts”","","","",""
"17601358592","","","2010-07-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chatting with a co-worker in Portugal (@FLASHized): me in Spanish and him in Portuguese! Cognate languages FTW!","","","",""
"17604850015","","","2010-07-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I chuckle when I see a manually-built “blog” made out of static pages linked to from a reverse-chronological static index page. So laborious","","","",""
"17550087887","","","2010-07-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@shortgoliath How many “Nathans” are there on GitHub? “There can only be one!” http://github.com/nathans","","","",""
"17551329095","","","2010-07-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Now watching season 9 of Stargate SG-1, and the command `git push origin master` now sounds ambiguously for or against the Ori.","","","",""
"17552172408","","","2010-07-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Is it just me, or does Firefox 3.6 no longer block loading on external stylesheets? I seem to be getting the FOUC a lot now.","","","",""
"17552437221","","","2010-07-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shortgoliath How about PostgreSQL? Not that I am saying I know how to get it set up! The simplicity of SQLite is beautiful.","","","",""
"17553049769","","","2010-07-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shortgoliath Oh man, installation of DB on a production server is even more hairy. Why is server administration so painful. Ugh.","","","",""
"17554656871","","1583811","2010-07-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jtauber Mentioned you and Lemma Lattice: http://wp.me/pSxd0-3a#comment-17 Accurate representation of your work? @openscriptures","","","",""
"17554808199","","","2010-07-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @openscriptures: Check out comments about us on “Supervised Collaboration for Syntactic Annotation of Quranic Arabic”: http://wp.me/p ...","17554799755","22411269","2010-07-02 07:22:51 +0000",""
"17580249621","","","2010-07-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @bespin: Introducing the Bespin Bookmarklet: use the Bespin editor in place of any text area you come across http://mzl.la/bbintro","17569440975","20758099","2010-07-02 12:54:07 +0000",""
"17587208942","","","2010-07-02 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Shell script to list out all git repo authors sorted by commit count: http://github.com/openscriptures/api/blob/master/authors.sh","","","",""
"17451247473","","","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Profound command line knowledge: cd . == echo pwd | cd","","","",""
"17451450237","","","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","…or not. Oops. Obviously, my command line fu is not very profound. I should study snippets at commandlinefu.com","","","",""
"17452700776","17452590792","5997","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@bsr WOOHOO!! JavaScript FTW!","","","",""
"17455397179","17453751086","18168619","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@mwtalbert Actually, I meant pwd | cd, but it doens't work either because the cd command doesn't use stdin :-(","","","",""
"17456487929","17455624236","1583811","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jtauber You did just RT yourself didn't you. :-)","","","",""
"17457283129","17456816227","1583811","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jtauber I like it. I think Twitter should have a concept of “continuations” so that you can follow up on something you said previously.","","","",""
"17457956083","17457523423","1583811","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jtauber That does work, but sometimes I want to follow up on something I tweeted weeks or months previously.","","","",""
"17464718445","","","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","So annoying when input fields intercept keypress events and disallow anything but certain chars, forgetting to allow keyboard shortcuts!","","","",""
"17468061875","17467506224","15102110","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@HenrikJoreteg Didn't see that coming!! ;-)","","","",""
"17472643301","","","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","O how I love OS X's text-to-speech capabilities (I ♥ Alex): when coming across a lengthy article, just select all & start TTS to play in bg!","","","",""
"17474350592","","","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Back in Django again! Updating @openscriptures API views to use new osis.py objects. Up'd to 1.2.1. Planning on django-piston /thx @paltman","","","",""
"17497043429","17492112824","15936705","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@eykd Good one! Now I can do the completely useless thing I was trying to do! ;-)","","","",""
"17497594696","17497053595","14704680","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@codedread That is hot! Looks great in Chrome. But SVG animations aren't going to be available in Firefox until 4.0, right?","","","",""
"17500123908","","","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @hugeinc: Hulu should take a lesson from Pandora. It's either no-ads/subscription model or ads/free content. The Internet has spoken.","17499196469","16365983","2010-07-01 15:15:42 +0000",""
"17501757404","","","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","“Supervised Collaboration for Syntactic Annotation of Quranic Arabic” http://is.gd/dbthW Great resources and research for @openscriptures","","","",""
"17510439870","17509950082","15936705","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@eykd Shared to Twitter via esvonline.org","","","",""
"17513772540","","","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shortgoliath Sounds cool! So that means we'll need to tie the lemma info we have into the API—maybe incorporating @jtauber's Lemma Lattice?","","","",""
"17514178817","","1583811","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jtauber I'm eager to see how your Lemma Lattice could inform & empower the @openscriptures API for querying lemmas & parsings etc. Status?","","","",""
"17515004156","","","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @EugeneCho: Everyone loves the IDEA of justice & compassion...until it involves personal sacrifice and cost.","17513856385","22442930","2010-07-01 18:59:41 +0000",""
"17515446240","","","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @CMichaelPatton: Bible to be translated into every language by &lt;strike&gt;2150&lt;/strike&gt; 2025.  http://bit.ly/a1s0S5. Amazing.","17512651771","34051231","2010-07-01 18:38:13 +0000",""
"17515514196","17514622843","1583811","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jtauber Is the code available somewhere? As for the data, I'm sure there are a bunch of people at @openscriptures who'd love to help.","","","",""
"17519192543","","","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sad how often I copy text from one place and paste it in another via first pasting & copying it into a plain text field to clear formatting.","","","",""
"17519631660","","","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It'd be kinda cool/creepy if you could make your Twitter avatar a live video of your webcam. Animated GIF++! (W3C Media Device API anyone?)","","","",""
"17519848156","","","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The most aggravating design term from Web 1.0: “web-safe color palette”","","","",""
"17520352842","","","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @peartree4: Computer program deciphers a dead language that mystified linguists http://bit.ly/arVLaI Get Ugaritic!","17498067431","19129523","2010-07-01 14:59:34 +0000",""
"17527500635","","","2010-07-01 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @openscriptures: Our goal is to have a network of scriptural data in place so that new applications can be built that were never befo ...","17522849041","22411269","2010-07-01 21:49:53 +0000",""
"17390616403","","","2010-06-30 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shortgoliath Are you trying to comment on a file or on a commit (diff)? Somewhat bizarrely, the former has never been possible.","","","",""
"17390669983","","","2010-06-30 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shortgoliath I look forward to seeing your commits! :-) @openscriptures","","","",""
"17391201736","","","2010-06-30 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shortgoliath Once we get the @openscriptures API code to work with the new osis.py module, we should tag the repo to version 0.1; my bad.","","","",""
"17394362201","","","2010-06-30 00:00:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shortgoliath But at http://github.com/openscriptures/api/blob/master/osis.py or at an individual commit like http://is.gd/d9AI2 ?","","","",""
